transaction_id,customer_id,merchant,amount,transaction_type,country,status,timestamp,is_fraud,high_risk_transaction,international_transaction,suspicious_activity
757,4377,"Mcdonald, Hernandez and Wall",3127.42,transfer,CA,declined,2026-05-24 13:50:16.704560,0,True,True,True
758,4471,Malone and Sons,972.65,transfer,NG,approved,2026-05-24 13:50:16.704657,0,False,True,False
759,3799,Murray-Wallace,4127.57,purchase,UK,approved,2026-05-24 13:50:16.704827,0,True,True,True
760,4023,Williams-White,4396.43,transfer,CA,declined,2026-05-24 13:50:16.705050,0,True,True,True
761,4249,"Mcgrath, Hernandez and Lloyd",105.08,transfer,CA,declined,2026-05-24 13:50:16.705356,1,False,True,False
762,2443,Castro-Gonzalez,1259.21,transfer,US,approved,2026-05-24 13:50:16.705547,0,False,False,False
763,1871,Gonzalez-Estrada,1656.85,transfer,US,approved,2026-05-24 13:50:16.705728,0,False,False,False
764,3808,Barton-Le,751.98,purchase,UK,declined,2026-05-24 13:50:16.705893,1,False,True,False
765,4762,Knapp-Reyes,1303.08,withdrawal,UK,declined,2026-05-24 13:50:16.706059,1,False,True,False
766,2004,"Roberts, Miller and Martinez",455.69,purchase,CA,declined,2026-05-24 13:50:16.706297,0,False,True,False
767,4017,Gray and Sons,4691.37,transfer,CA,declined,2026-05-24 13:50:16.706390,0,True,True,True
768,4313,Kaiser PLC,4855.98,withdrawal,US,approved,2026-05-24 13:50:16.706481,0,True,False,False
769,4639,"Martin, Strong and Garcia",1500.22,withdrawal,UK,declined,2026-05-24 13:50:16.706717,1,False,True,False
770,2540,Mack-Pena,4537.9,withdrawal,NG,declined,2026-05-24 13:50:16.706878,0,True,True,True
771,4762,Thompson-Yang,2892.72,purchase,UK,approved,2026-05-24 13:50:16.707040,0,False,True,False
772,3281,Davis LLC,1750.57,withdrawal,UK,approved,2026-05-24 13:50:16.707131,0,False,True,False
773,1055,Crosby-Richardson,2834.33,transfer,US,approved,2026-05-24 13:50:16.707293,0,False,False,False
774,4396,Barry Inc,3677.44,withdrawal,UK,approved,2026-05-24 13:50:16.707385,0,True,True,True
775,1562,Parks-Clark,3076.36,transfer,CA,declined,2026-05-24 13:50:16.707547,0,True,True,True
776,4984,Stevenson PLC,3826.63,purchase,NG,declined,2026-05-24 13:50:16.707638,0,True,True,True
777,2303,Collins and Sons,843.13,withdrawal,US,approved,2026-05-24 13:50:16.707730,0,False,False,False
778,4097,"Schneider, Davis and Kelly",3192.55,transfer,UK,declined,2026-05-24 13:50:16.707967,1,True,True,True
779,1241,Ortega Ltd,4519.24,purchase,UK,declined,2026-05-24 13:50:16.708059,0,True,True,True
780,4813,Sanders LLC,223.42,withdrawal,CA,declined,2026-05-24 13:50:16.708150,0,False,True,False
781,4700,Russell Inc,3844.65,withdrawal,US,declined,2026-05-24 13:50:16.708241,1,True,False,False
782,3929,Kennedy-Hernandez,4602.0,purchase,NG,approved,2026-05-24 13:50:16.708402,0,True,True,True
783,3859,"Vazquez, Fowler and Baker",3218.38,purchase,UK,approved,2026-05-24 13:50:16.708645,0,True,True,True
784,1231,Brown-Jensen,4636.36,transfer,UK,declined,2026-05-24 13:50:16.708808,1,True,True,True
785,4469,Benjamin and Sons,2512.4,transfer,CA,declined,2026-05-24 13:50:16.708900,0,False,True,False
786,2376,"Hernandez, Gonzalez and Wilson",2354.44,purchase,CA,approved,2026-05-24 13:50:16.709139,1,False,True,False
787,4176,Steele-Andrews,3110.59,transfer,US,approved,2026-05-24 13:50:16.709301,1,True,False,False
788,1849,Turner and Sons,179.61,withdrawal,CA,declined,2026-05-24 13:50:16.709392,0,False,True,False
789,4863,"Owen, Murphy and West",1967.99,withdrawal,CA,approved,2026-05-24 13:50:16.709627,0,False,True,False
790,3605,"Mooney, Ashley and Foster",1201.22,withdrawal,CA,declined,2026-05-24 13:50:16.709863,0,False,True,False
791,2889,Rivera-Rogers,2236.03,transfer,NG,declined,2026-05-24 13:50:16.710060,0,False,True,False
792,2752,Warren LLC,2531.35,transfer,NG,approved,2026-05-24 13:50:16.710182,0,False,True,False
793,3499,Combs-Williams,3750.05,transfer,UK,approved,2026-05-24 13:50:16.710355,0,True,True,True
794,1035,Montgomery Inc,649.43,transfer,US,declined,2026-05-24 13:50:16.710450,0,False,False,False
795,4375,Valenzuela-Wong,4803.31,transfer,NG,declined,2026-05-24 13:50:16.710622,0,True,True,True
796,2681,Nguyen-Wright,2221.48,purchase,UK,approved,2026-05-24 13:50:16.710788,1,False,True,False
797,4540,Barr LLC,3181.65,purchase,CA,approved,2026-05-24 13:50:16.710881,0,True,True,True
798,1473,Ayers LLC,345.69,transfer,NG,approved,2026-05-24 13:50:16.710973,0,False,True,False
799,1088,Jones PLC,251.59,transfer,CA,declined,2026-05-24 13:50:16.711065,0,False,True,False
800,2709,Jacobson-Kelley,4190.75,purchase,US,approved,2026-05-24 13:50:16.711229,0,True,False,False
801,1676,Hoffman Group,2487.72,withdrawal,CA,approved,2026-05-24 13:50:16.711328,0,False,True,False
802,4936,Rojas PLC,3979.95,purchase,CA,approved,2026-05-24 13:50:16.711428,0,True,True,True
803,2979,"Hernandez, Nguyen and Mcneil",4760.41,withdrawal,UK,approved,2026-05-24 13:50:16.711668,0,True,True,True
804,4007,Lewis and Sons,2111.67,purchase,US,declined,2026-05-24 13:50:16.711760,0,False,False,False
805,4750,Hicks and Sons,3356.38,purchase,NG,approved,2026-05-24 13:50:16.711852,0,True,True,True
806,1030,Blair-Snyder,2772.23,purchase,UK,declined,2026-05-24 13:50:16.712016,0,False,True,False
807,1463,"Prince, Farley and Thomas",136.83,withdrawal,NG,declined,2026-05-24 13:50:16.712254,0,False,True,False
808,4574,"Pham, Cole and Howell",2492.95,withdrawal,CA,declined,2026-05-24 13:50:16.712493,0,False,True,False
809,3808,Singh-Hester,2365.79,withdrawal,UK,approved,2026-05-24 13:50:16.712657,0,False,True,False
810,3027,"Berger, Cruz and King",4924.78,withdrawal,UK,declined,2026-05-24 13:50:16.712897,1,True,True,True
811,3831,Durham-Richardson,2669.28,purchase,UK,approved,2026-05-24 13:50:16.713061,0,False,True,False
812,1309,Butler-Bennett,2309.99,purchase,CA,declined,2026-05-24 13:50:16.713232,0,False,True,False
813,2800,Zimmerman-Andrews,2604.41,purchase,UK,approved,2026-05-24 13:50:16.713398,0,False,True,False
814,4961,"Hughes, Berry and Wong",2342.81,withdrawal,UK,approved,2026-05-24 13:50:16.713638,0,False,True,False
815,4576,James-Salazar,3659.39,purchase,UK,declined,2026-05-24 13:50:16.713803,0,True,True,True
816,1750,Lopez-Phillips,3762.44,withdrawal,US,declined,2026-05-24 13:50:16.713971,0,True,False,False
817,3461,"Jones, Alvarez and Bernard",4907.44,transfer,US,approved,2026-05-24 13:50:16.714210,0,True,False,False
818,4870,Key-Ward,3882.11,withdrawal,US,approved,2026-05-24 13:50:16.714374,0,True,False,False
819,4018,Johnson and Sons,1542.93,purchase,NG,approved,2026-05-24 13:50:16.714466,1,False,True,False
820,4143,"Bailey, Huang and Burns",1156.18,transfer,US,approved,2026-05-24 13:50:16.714705,0,False,False,False
821,2096,Callahan-Miller,3452.58,purchase,UK,declined,2026-05-24 13:50:16.714868,1,True,True,True
822,4837,"Fernandez, Ferrell and Jones",687.11,withdrawal,NG,declined,2026-05-24 13:50:16.715113,0,False,True,False
823,1149,"Johnson, Dorsey and Vargas",550.45,withdrawal,NG,declined,2026-05-24 13:50:16.715353,1,False,True,False
824,4260,Chaney LLC,4302.44,withdrawal,CA,declined,2026-05-24 13:50:16.715449,0,True,True,True
825,3336,Smith-Brown,442.36,withdrawal,NG,declined,2026-05-24 13:50:16.715612,1,False,True,False
826,2274,Vazquez-Pena,4136.25,purchase,NG,declined,2026-05-24 13:50:16.715776,0,True,True,True
827,2649,Lloyd LLC,522.49,purchase,US,declined,2026-05-24 13:50:16.715868,0,False,False,False
828,1549,Salazar-Hudson,4702.35,transfer,CA,approved,2026-05-24 13:50:16.716036,0,True,True,True
829,3789,"Mathis, Barker and Smith",2334.9,transfer,NG,declined,2026-05-24 13:50:16.716274,0,False,True,False
830,2069,Bradshaw-Garcia,251.78,transfer,NG,declined,2026-05-24 13:50:16.716441,0,False,True,False
831,3526,"Townsend, Williams and Lewis",3860.61,transfer,UK,declined,2026-05-24 13:50:16.716680,0,True,True,True
832,2546,Underwood-Cooper,3657.08,purchase,UK,declined,2026-05-24 13:50:16.716844,0,True,True,True
833,2057,"Jones, Salinas and Williams",4252.2,purchase,UK,declined,2026-05-24 13:50:16.717082,0,True,True,True
834,4024,"Fitzpatrick, Brown and Allen",963.69,purchase,NG,declined,2026-05-24 13:50:16.717322,0,False,True,False
835,4843,Payne-Stevenson,2618.45,transfer,UK,approved,2026-05-24 13:50:16.717485,0,False,True,False
836,1855,Harris and Sons,3604.82,transfer,CA,declined,2026-05-24 13:50:16.717576,0,True,True,True
837,3254,Carter-West,791.33,transfer,CA,approved,2026-05-24 13:50:16.717739,1,False,True,False
838,2060,Silva LLC,2297.19,transfer,US,declined,2026-05-24 13:50:16.717830,1,False,False,False
839,1667,Cook-Wolfe,415.51,withdrawal,NG,declined,2026-05-24 13:50:16.717993,0,False,True,False
840,3199,Ford-Friedman,4937.91,withdrawal,CA,declined,2026-05-24 13:50:16.718155,0,True,True,True
841,2394,Higgins-Jones,4751.45,withdrawal,NG,declined,2026-05-24 13:50:16.718321,0,True,True,True
842,4265,Hayes-Aguilar,4703.02,transfer,US,approved,2026-05-24 13:50:16.718484,0,True,False,False
843,3768,"Grant, Wagner and Wilkerson",1699.27,transfer,NG,declined,2026-05-24 13:50:16.718726,0,False,True,False
844,4048,Mcfarland and Sons,4821.82,withdrawal,US,approved,2026-05-24 13:50:16.718822,0,True,False,False
845,3916,White-Jordan,2835.57,transfer,US,declined,2026-05-24 13:50:16.718984,0,False,False,False
846,1489,Scott-Maldonado,1217.35,transfer,US,approved,2026-05-24 13:50:16.719147,0,False,False,False
847,4328,Rosales-Montes,3282.3,withdrawal,US,declined,2026-05-24 13:50:16.719311,0,True,False,False
848,4562,"Smith, Vasquez and Clark",1550.28,purchase,US,declined,2026-05-24 13:50:16.719549,0,False,False,False
849,4777,Ford Group,2504.26,withdrawal,US,approved,2026-05-24 13:50:16.719641,0,False,False,False
850,1373,Cruz PLC,3901.5,transfer,US,declined,2026-05-24 13:50:16.719826,0,True,False,False
851,3188,"Schmidt, Figueroa and Morgan",591.39,transfer,US,approved,2026-05-24 13:50:16.720101,0,False,False,False
852,4751,Harris LLC,2777.26,transfer,CA,approved,2026-05-24 13:50:16.720199,0,False,True,False
853,4588,Perkins-Clay,2836.28,purchase,CA,declined,2026-05-24 13:50:16.720365,0,False,True,False
854,2932,Vance-Lewis,2688.72,purchase,CA,declined,2026-05-24 13:50:16.720528,1,False,True,False
855,1956,"Johnson, Johnston and Ross",4246.04,transfer,CA,approved,2026-05-24 13:50:16.720765,0,True,True,True
856,2071,"Jones, Lin and Frank",460.25,withdrawal,NG,approved,2026-05-24 13:50:16.721002,0,False,True,False
857,4713,Nicholson Ltd,3058.15,withdrawal,UK,declined,2026-05-24 13:50:16.721095,1,True,True,True
858,1401,Flores-Garcia,3220.99,purchase,US,approved,2026-05-24 13:50:16.721256,0,True,False,False
859,3181,"Gardner, King and Schroeder",2783.03,withdrawal,US,declined,2026-05-24 13:50:16.721493,0,False,False,False
860,4640,"White, Robinson and Jones",4385.29,purchase,CA,declined,2026-05-24 13:50:16.721730,1,True,True,True
861,3114,"Miller, Brown and Delgado",3986.58,purchase,UK,approved,2026-05-24 13:50:16.721976,0,True,True,True
862,1223,Rose-Hardy,241.91,transfer,CA,declined,2026-05-24 13:50:16.722141,0,False,True,False
863,3095,"Hernandez, Oneal and Stark",4069.22,transfer,UK,declined,2026-05-24 13:50:16.722383,0,True,True,True
864,4235,Alexander LLC,3922.38,purchase,CA,declined,2026-05-24 13:50:16.722476,0,True,True,True
865,1095,"Buchanan, Osborne and Moon",689.2,transfer,US,declined,2026-05-24 13:50:16.722713,0,False,False,False
866,2806,"Best, Best and Smith",2644.5,purchase,NG,approved,2026-05-24 13:50:16.722949,0,False,True,False
867,4322,"Barron, Richard and Williams",3858.98,withdrawal,UK,declined,2026-05-24 13:50:16.723185,1,True,True,True
868,2186,Johnson Group,3744.95,transfer,CA,approved,2026-05-24 13:50:16.723278,0,True,True,True
869,4565,Peterson PLC,1350.98,purchase,NG,declined,2026-05-24 13:50:16.723368,0,False,True,False
870,2194,Adams-Wallace,3704.42,transfer,UK,approved,2026-05-24 13:50:16.723528,0,True,True,True
871,3767,"Lopez, Short and Gonzalez",1871.43,transfer,UK,approved,2026-05-24 13:50:16.723765,0,False,True,False
872,1327,Arnold Group,881.74,withdrawal,UK,approved,2026-05-24 13:50:16.723856,0,False,True,False
873,1311,Brown and Sons,594.32,withdrawal,CA,declined,2026-05-24 13:50:16.723947,0,False,True,False
874,4432,Logan-Stewart,1895.29,withdrawal,UK,declined,2026-05-24 13:50:16.724109,0,False,True,False
875,4709,Morgan-Harris,2185.91,purchase,US,approved,2026-05-24 13:50:16.724271,0,False,False,False
876,2445,Beck Ltd,1436.16,transfer,US,approved,2026-05-24 13:50:16.724361,0,False,False,False
877,4746,Ingram LLC,3234.97,withdrawal,NG,approved,2026-05-24 13:50:16.724451,0,True,True,True
878,1056,"Turner, Murray and Williams",1508.0,withdrawal,UK,approved,2026-05-24 13:50:16.724687,0,False,True,False
879,3818,"Roberts, Sanchez and Roberts",2295.94,withdrawal,UK,declined,2026-05-24 13:50:16.724923,0,False,True,False
880,3295,Stanley-Garcia,1357.09,purchase,CA,approved,2026-05-24 13:50:16.725090,0,False,True,False
881,2707,Singleton-Goodman,3322.5,withdrawal,US,declined,2026-05-24 13:50:16.725266,0,True,False,False
882,2465,"Jones, Kim and Chavez",1556.47,withdrawal,NG,declined,2026-05-24 13:50:16.725569,0,False,True,False
883,2242,Chandler-Thompson,2431.02,transfer,NG,approved,2026-05-24 13:50:16.725726,0,False,True,False
884,1598,"Myers, Johnson and Buck",4376.51,transfer,NG,declined,2026-05-24 13:50:16.725954,0,True,True,True
885,2189,Smith Inc,1796.29,purchase,UK,approved,2026-05-24 13:50:16.726042,1,False,True,False
886,2993,"Hamilton, Hill and Barron",4681.28,transfer,CA,declined,2026-05-24 13:50:16.726278,1,True,True,True
887,1135,Johnson Inc,2731.48,transfer,NG,declined,2026-05-24 13:50:16.726367,1,False,True,False
888,1474,"Davis, Clark and Pierce",1841.01,purchase,US,declined,2026-05-24 13:50:16.726597,0,False,False,False
889,3850,Mack-Douglas,3815.27,withdrawal,NG,declined,2026-05-24 13:50:16.726754,0,True,True,True
890,3532,Allen PLC,3259.25,purchase,UK,declined,2026-05-24 13:50:16.726844,0,True,True,True
891,4928,"Flores, Daniels and Smith",3871.1,transfer,CA,approved,2026-05-24 13:50:16.727073,0,True,True,True
892,3788,"Hodge, Howard and Peters",3126.84,transfer,NG,declined,2026-05-24 13:50:16.727302,0,True,True,True
893,3559,"Smith, Terry and Mcconnell",4976.65,withdrawal,US,approved,2026-05-24 13:50:16.727532,0,True,False,False
894,4792,Hill Group,4577.57,purchase,CA,declined,2026-05-24 13:50:16.727620,0,True,True,True
895,2919,"Butler, Reed and Castaneda",4203.21,withdrawal,US,declined,2026-05-24 13:50:16.727849,1,True,False,False
896,2326,"Hayes, Mcdaniel and Taylor",2454.69,transfer,NG,approved,2026-05-24 13:50:16.728078,1,False,True,False
897,1115,Mcguire and Sons,1789.34,withdrawal,NG,approved,2026-05-24 13:50:16.728167,1,False,True,False
898,1647,Rodriguez-Hale,4791.07,purchase,CA,approved,2026-05-24 13:50:16.728323,0,True,True,True
899,2658,Bell-Davis,3773.28,purchase,US,declined,2026-05-24 13:50:16.728480,0,True,False,False
900,3454,Perry Inc,327.54,withdrawal,CA,declined,2026-05-24 13:50:16.728572,1,False,True,False
901,2281,"Ibarra, Chang and Patel",3776.23,purchase,CA,declined,2026-05-24 13:50:16.728836,0,True,True,True
902,4738,Martinez-Wright,4985.75,withdrawal,NG,declined,2026-05-24 13:50:16.728997,0,True,True,True
903,4754,Robinson-Williams,303.15,transfer,CA,declined,2026-05-24 13:50:16.729189,0,False,True,False
904,4654,Chen Ltd,489.6,withdrawal,CA,declined,2026-05-24 13:50:16.729279,0,False,True,False
905,3998,French-Wilson,621.21,withdrawal,UK,declined,2026-05-24 13:50:16.729436,0,False,True,False
906,2661,Avila Ltd,3261.84,withdrawal,UK,declined,2026-05-24 13:50:16.729525,0,True,True,True
907,1120,Anthony Inc,4185.05,transfer,CA,approved,2026-05-24 13:50:16.729613,0,True,True,True
908,1020,Cooper-Evans,2960.96,transfer,US,declined,2026-05-24 13:50:16.729769,0,False,False,False
909,1553,Cox Inc,2897.88,transfer,UK,declined,2026-05-24 13:50:16.729857,0,False,True,False
910,3668,White and Sons,3379.68,withdrawal,UK,approved,2026-05-24 13:50:16.729945,0,True,True,True
911,4409,Sherman Inc,810.73,withdrawal,US,declined,2026-05-24 13:50:16.730033,0,False,False,False
912,2695,Gallegos and Sons,4568.22,purchase,UK,approved,2026-05-24 13:50:16.730125,0,True,True,True
913,2891,Wong-Jones,599.56,transfer,CA,approved,2026-05-24 13:50:16.730319,0,False,True,False
914,3782,Gomez Group,857.01,purchase,NG,approved,2026-05-24 13:50:16.730408,0,False,True,False
915,3322,Collins-Collins,537.33,withdrawal,NG,approved,2026-05-24 13:50:16.730563,0,False,True,False
916,1527,"Horton, Mitchell and Nelson",2657.09,withdrawal,US,declined,2026-05-24 13:50:16.730793,0,False,False,False
917,2341,Holden LLC,703.39,withdrawal,UK,approved,2026-05-24 13:50:16.730882,0,False,True,False
918,1408,Jones and Sons,2745.94,withdrawal,UK,declined,2026-05-24 13:50:16.730969,0,False,True,False
919,1445,Hardy-Copeland,738.28,purchase,UK,declined,2026-05-24 13:50:16.731131,0,False,True,False
920,2325,Arnold Group,2822.95,purchase,UK,approved,2026-05-24 13:50:16.731218,0,False,True,False
921,2583,Burgess-Jackson,996.06,withdrawal,NG,declined,2026-05-24 13:50:16.731374,0,False,True,False
922,3473,Monroe-Parrish,3316.93,withdrawal,CA,approved,2026-05-24 13:50:16.731633,0,True,True,True
923,2713,Garza-Gonzalez,4521.09,purchase,NG,declined,2026-05-24 13:50:16.731824,0,True,True,True
924,3800,Mcdaniel Inc,149.7,transfer,UK,declined,2026-05-24 13:50:16.731921,0,False,True,False
925,4487,"Zavala, Lewis and Chang",1728.63,purchase,CA,declined,2026-05-24 13:50:16.732164,0,False,True,False
926,2252,Stewart LLC,1764.53,transfer,UK,declined,2026-05-24 13:50:16.732256,1,False,True,False
927,2248,Thompson-Leonard,2154.25,purchase,NG,declined,2026-05-24 13:50:16.732415,0,False,True,False
928,2714,Wong-Morris,2290.63,purchase,US,approved,2026-05-24 13:50:16.732611,0,False,False,False
929,1144,"Wallace, Ho and Lucas",1791.91,withdrawal,CA,approved,2026-05-24 13:50:16.732865,1,False,True,False
930,2151,Contreras-Phillips,4069.66,transfer,CA,approved,2026-05-24 13:50:16.733024,0,True,True,True
931,1312,Harper-Davis,3792.58,withdrawal,UK,approved,2026-05-24 13:50:16.733183,0,True,True,True
932,4201,Jones-Ellis,4537.88,withdrawal,CA,approved,2026-05-24 13:50:16.733342,1,True,True,True
933,4211,"Flores, Petersen and Lewis",2080.5,purchase,UK,approved,2026-05-24 13:50:16.733575,0,False,True,False
934,1289,Daniels-Henry,3817.14,transfer,US,declined,2026-05-24 13:50:16.733734,1,True,False,False
935,1814,"Reed, Johnson and Curry",92.17,withdrawal,US,declined,2026-05-24 13:50:16.733970,0,False,False,False
936,2785,Kerr-Lewis,2545.58,withdrawal,CA,declined,2026-05-24 13:50:16.734130,0,False,True,False
937,2165,Stanton and Sons,4848.24,withdrawal,CA,declined,2026-05-24 13:50:16.734221,1,True,True,True
938,4563,"Morton, Thomas and Harrington",3033.39,withdrawal,CA,declined,2026-05-24 13:50:16.734455,0,True,True,True
939,1431,Miller-Hess,4974.69,purchase,UK,declined,2026-05-24 13:50:16.734619,0,True,True,True
940,4454,"Dunn, Gardner and Ward",4502.9,withdrawal,US,declined,2026-05-24 13:50:16.734851,0,True,False,False
941,3125,Snyder Group,3563.39,withdrawal,CA,approved,2026-05-24 13:50:16.734942,0,True,True,True
942,1212,"Nguyen, Ramirez and Walker",2644.69,purchase,US,declined,2026-05-24 13:50:16.735174,1,False,False,False
943,1959,Ferguson PLC,179.08,purchase,NG,declined,2026-05-24 13:50:16.735263,0,False,True,False
944,4297,Clark-Gutierrez,1067.74,withdrawal,CA,approved,2026-05-24 13:50:16.735422,0,False,True,False
945,3920,Hart-Smith,1856.3,withdrawal,UK,declined,2026-05-24 13:50:16.735582,0,False,True,False
946,4108,Thompson Ltd,518.14,purchase,UK,approved,2026-05-24 13:50:16.735671,1,False,True,False
947,2084,Jacobson-Lindsey,4069.65,withdrawal,NG,declined,2026-05-24 13:50:16.735829,0,True,True,True
948,3436,"Tran, Norman and Anderson",1477.18,withdrawal,NG,declined,2026-05-24 13:50:16.736061,0,False,True,False
949,4887,"Torres, Munoz and Williams",3570.8,purchase,CA,approved,2026-05-24 13:50:16.736293,1,True,True,True
950,2185,"Mcguire, Stark and Ferguson",1115.81,withdrawal,CA,declined,2026-05-24 13:50:16.736525,1,False,True,False
951,4012,"Cohen, Tyler and Acosta",4500.62,purchase,NG,declined,2026-05-24 13:50:16.736794,0,True,True,True
952,4090,Garcia-Johns,1224.35,purchase,US,declined,2026-05-24 13:50:16.737009,0,False,False,False
953,1071,Phillips-Clark,3495.85,withdrawal,UK,approved,2026-05-24 13:50:16.737170,0,True,True,True
954,1441,Brown-Reyes,663.75,transfer,US,declined,2026-05-24 13:50:16.737329,0,False,False,False
955,3291,Woodward-Marquez,2010.46,purchase,CA,declined,2026-05-24 13:50:16.737568,1,False,True,False
956,1449,Chavez Group,2941.94,transfer,US,declined,2026-05-24 13:50:16.737683,0,False,False,False
957,4755,"Huang, Anderson and Hunter",3379.05,withdrawal,UK,approved,2026-05-24 13:50:16.737929,0,True,True,True
958,4022,Bowen LLC,534.77,withdrawal,UK,approved,2026-05-24 13:50:16.738033,0,False,True,False
959,3510,Davis-Herman,4844.01,purchase,UK,declined,2026-05-24 13:50:16.738199,0,True,True,True
960,4771,Swanson-Christensen,917.94,purchase,CA,approved,2026-05-24 13:50:16.738401,0,False,True,False
961,2620,Ortega Ltd,2151.35,purchase,US,declined,2026-05-24 13:50:16.738515,0,False,False,False
962,3008,Moran-Nelson,1056.01,purchase,NG,approved,2026-05-24 13:50:16.738779,0,False,True,False
963,1825,"Roy, Walton and Hayes",543.59,withdrawal,NG,approved,2026-05-24 13:50:16.739027,1,False,True,False
964,2118,Smith-Olsen,998.97,purchase,CA,declined,2026-05-24 13:50:16.739190,1,False,True,False
965,3825,Smith Ltd,1564.67,purchase,US,declined,2026-05-24 13:50:16.739301,0,False,False,False
966,1557,Powers-Hobbs,3731.9,transfer,NG,approved,2026-05-24 13:50:16.739512,0,True,True,True
967,2743,Rosales-Brooks,1177.52,purchase,UK,declined,2026-05-24 13:50:16.739707,0,False,True,False
968,3220,Moody Inc,2789.27,transfer,NG,declined,2026-05-24 13:50:16.739804,0,False,True,False
969,4907,Hanson-Romero,3810.32,transfer,US,approved,2026-05-24 13:50:16.739998,1,True,False,False
970,2577,Cox-Wolfe,1813.21,transfer,UK,approved,2026-05-24 13:50:16.740267,1,False,True,False
971,1514,Cooper Ltd,1318.81,purchase,US,approved,2026-05-24 13:50:16.740355,1,False,False,False
972,4389,"Garcia, Williams and Wright",3898.3,withdrawal,US,declined,2026-05-24 13:50:16.740588,0,True,False,False
973,1231,Douglas-Bennett,3597.96,purchase,US,declined,2026-05-24 13:50:16.740746,0,True,False,False
974,2361,Miller PLC,1334.05,purchase,CA,declined,2026-05-24 13:50:16.740835,1,False,True,False
975,1982,Le LLC,2323.06,transfer,US,approved,2026-05-24 13:50:16.740924,0,False,False,False
976,1624,Roberts and Sons,4764.08,transfer,CA,declined,2026-05-24 13:50:16.741013,0,True,True,True
977,1819,Molina Group,3800.25,transfer,US,declined,2026-05-24 13:50:16.741101,1,True,False,False
978,1571,"Burton, Horton and Howard",2950.7,purchase,UK,approved,2026-05-24 13:50:16.741333,0,False,True,False
979,1105,"Barnes, Nelson and Lam",1416.47,transfer,CA,approved,2026-05-24 13:50:16.741561,0,False,True,False
980,2088,Smith-Greer,525.04,transfer,US,declined,2026-05-24 13:50:16.741723,0,False,False,False
981,1474,Goodman-Delacruz,2087.93,withdrawal,CA,approved,2026-05-24 13:50:16.741880,1,False,True,False
982,4766,Castro PLC,2712.62,transfer,NG,approved,2026-05-24 13:50:16.741968,0,False,True,False
983,3682,Williams-Roman,2809.7,purchase,CA,approved,2026-05-24 13:50:16.742177,0,False,True,False
984,1083,"Shepherd, Arroyo and Johns",1226.47,withdrawal,CA,declined,2026-05-24 13:50:16.742465,0,False,True,False
985,1006,"Watkins, Miller and Jones",4602.54,transfer,UK,declined,2026-05-24 13:50:16.742694,1,True,True,True
986,2860,"Martinez, Perkins and Humphrey",2118.45,withdrawal,US,approved,2026-05-24 13:50:16.742923,0,False,False,False
987,1561,"Ford, Reese and Adams",2616.37,transfer,NG,declined,2026-05-24 13:50:16.743154,1,False,True,False
988,4319,Sweeney Group,1121.96,transfer,CA,declined,2026-05-24 13:50:16.743242,0,False,True,False
989,2061,Marquez-Winters,960.35,purchase,CA,approved,2026-05-24 13:50:16.743397,0,False,True,False
990,3354,"James, Chapman and Townsend",3172.51,purchase,NG,declined,2026-05-24 13:50:16.743700,0,True,True,True
991,1223,Price-Kelly,2394.64,transfer,US,approved,2026-05-24 13:50:16.743857,0,False,False,False
992,3063,"Rogers, Murphy and Reilly",3555.73,withdrawal,NG,approved,2026-05-24 13:50:16.744087,1,True,True,True
993,3650,"Blanchard, Moran and Garcia",1877.02,withdrawal,CA,declined,2026-05-24 13:50:16.744317,1,False,True,False
994,4236,Delgado PLC,1587.82,transfer,UK,approved,2026-05-24 13:50:16.744405,0,False,True,False
995,3908,Chapman-English,961.32,withdrawal,UK,approved,2026-05-24 13:50:16.744562,0,False,True,False
996,1490,Castaneda Ltd,3408.61,withdrawal,NG,declined,2026-05-24 13:50:16.744651,0,True,True,True
997,4765,Olson LLC,4236.89,withdrawal,CA,approved,2026-05-24 13:50:16.744742,0,True,True,True
998,3217,Smith-Edwards,2810.67,purchase,UK,declined,2026-05-24 13:50:16.744898,1,False,True,False
999,1346,Miller LLC,163.42,withdrawal,US,approved,2026-05-24 13:50:16.744986,0,False,False,False
1000,2677,Avila-Simon,4508.39,withdrawal,CA,approved,2026-05-24 13:50:16.745142,0,True,True,True
